fuel_type_code,station_name,street_address,intersection_directions,city,state,zip,plus4,station_phone,status_code,expected_date,groups_with_access_code,access_days_time,cards_accepted,bd_blends,ng_fill_type_code,ng_psi,ev_level1_evse_num,ev_level2_evse_num,ev_dc_fast_count,ev_other_info,ev_network,ev_network_web,geocode_status,latitude,longitude,date_last_confirmed,id,location
E85,"Kwik Trip #686",943 SE Frontage Rd,,Sturtevant,WI,53177,,262-886-5441,E,,Public - see hours,24 hours daily,Cash A D M V Voyager Wright_Exp,,,,,,,,,,200-8,42.7231665,-87.9511439,2011-12-31,41712,POINT(-87.9511439 42.7231665)
E85,Federal Bureau of Investigations - Criminal Justice Information Services,1000 Custer Hollow Rd,,Clarksburg,WV,26306,,,E,,Private - government only,,,,,,,,,,,,200-8,39.3283014,-80.2829597,2011-10-31,41713,POINT(-80.2829597 39.3283014)
E85,Martinsburg VA Medical Center,510 Butler Ave,,Martinsburg,WV,25405,,,P,2012-06-15,PLANNED - not yet accessible,Private - government only,,,,,,,,,,,200-8,39.4175143,-77.9111682,2011-10-31,41714,POINT(-77.9111682 39.4175143)
E85,Fairchild Air National Guard,2 S Olympia Dr,,Fairchild AFB,WA,99011,9650,,E,,Private - government only,,,,,,,,,,,,200-6,47.6247734,-117.6564717,2011-10-31,41715,POINT(-117.6564717 47.6247734)
E85,Fort Rucker,Building 910,Installation Fueling Center,Fort Rucker,AL,36362,,,E,,Private - government only,,,,,,,,,,,,200-8,34.7980553,-85.8740329,2011-10-31,41716,POINT(-85.8740329 34.7980553)
E85,China Lake Naval Air Weapons Station,,Randsburg Wash Site,China Lake,CA,93555,,,E,,Private - government only,,,,,,,,,,,,200-5,35.5897118,-117.6904167,2011-10-31,41717,POINT(-117.6904167 35.5897118)
E85,Bay Pines VA Healthcare System,10000 Bay Pines Blvd,,Bay Pines,FL,33744,,,P,2012-06-15,PLANNED - not yet accessible,Private - government only,,,,,,,,,,,200-8,27.808751,-82.775431,2011-10-31,41718,POINT(-82.775431 27.808751)
E85,Naval Air Station Pensacola - Navy Exchange (NEX),5600 Hwy 98 W,Building 470,Pensacola,FL,32507,,,E,,Private - government only,"7am-5pm daily, 24 hours daily with credit card; military ID required",Cash A D M V,,,,,,,,,,200-8,30.3968112,-87.2923183,2011-10-31,41719,POINT(-87.2923183 30.3968112)
E85,Mid-Iowa Co-op,33061 K Ave,,Beaman,IA,50609,,641-366-2040,E,,Public - credit card at all times,24 hours daily,A D M V,,,,,,,,,,200-8,42.2239323,-92.8260205,2011-10-31,41720,POINT(-92.8260205 42.2239323)
E85,Mid-Iowa Co-op,1260 Highway 96,,Gladbrook,IA,50635,,641-366-2040,E,,Public - credit card at all times,24 hours daily,A D M V,,,,,,,,,,200-8,42.1813021,-92.7248675,2011-10-31,41721,POINT(-92.7248675 42.1813021)
E85,Mountain Home Air Force Base,1210 Alpine St,Building 1319,Mountain Home,ID,83648,,,E,,Private - government only,,,,,,,,,,,,200-8,44.912344,-116.0909212,2011-10-31,41722,POINT(-116.0909212 44.912344)
E85,Fort Leavenworth,,WHS 341,Forth Leavenworth,KS,66027,,,P,2012-06-15,PLANNED - not yet accessible,Private - government only,,,,,,,,,,,200-5,39.3514463,-94.9247074,2011-10-31,41723,POINT(-94.9247074 39.3514463)
E85,Zarco 66,1500 E 23rd St,,Lawrence,KS,66046,,785-841-9691,E,,Public - see hours,"5am-11pm M-W, 5-12am Th-Sat, 7am-11pm Sun",Cash A D M V Voyager Wright_Exp,,,,,,,,,,200-8,38.943137,-95.216548,2011-12-31,41724,POINT(-95.216548 38.943137)
E85,Zarco 66,900 S Iowa St,9th and Iowa,Lawrence,KS,66044,,785-856-4580,E,,Public - see hours,"6am-12am M-W, 7am-11pm Th-Sun",Cash A D M V Voyager Wright_Exp,,,,,,,,,,200-8,38.967203,-95.259985,2011-12-31,41725,POINT(-95.259985 38.967203)
E85,Leavenworth VA Medical Center,4101 S 4th St,,Leavenworth,KS,66048,,,P,2012-06-15,PLANNED - not yet accessible,Private - government only,,,,,,,,,,,200-8,39.2783572,-94.9000355,2011-10-31,41726,POINT(-94.9000355 39.2783572)
E85,Zarco 66,397 S Parker St,,Olathe,KS,66061,,913-780-3964,P,2012-05-30,PLANNED - not yet accessible,,,,,,,,,,,,200-8,38.8779899,-94.8347272,2011-12-31,41727,POINT(-94.8347272 38.8779899)
E85,Zarco 66,15310 S Highway 169,,Olathe,KS,66062,,913-780-4140,P,2012-05-30,PLANNED - not yet accessible,,,,,,,,,,,,200-6,38.843799,-94.814389,2011-12-31,41728,POINT(-94.814389 38.843799)
E85,Zarco 66,1005 N Pearl St,,Paola,KS,66071,,913-294-5900,P,2012-05-30,PLANNED - not yet accessible,,,,,,,,,,,,200-8,38.5820344,-94.8742957,2011-12-31,41729,POINT(-94.8742957 38.5820344)
E85,Fort Knox,Dixie St,Building 107,Fort Knox,KY,40121,,,P,2012-06-15,PLANNED - not yet accessible,Private - government only,,,,,,,,,,,200-6,37.8863085,-85.9482566,2011-10-31,41730,POINT(-85.9482566 37.8863085)
E85,City Square Shell,1 Rutherford Ave,,Charlestown,MA,2129,,617-242-4500,E,,Public - see hours,24 hours daily,Cash Checks A D M V Voyager Wright_Exp,,,,,,,,,,200-8,42.3714745,-71.0627224,2011-10-31,41731,POINT(-71.0627224 42.3714745)
E85,Smithsonian Environmental Research Center (SERC),647 Contees Wharf Rd,,Edgewater,MD,20137,,,P,2012-06-15,PLANNED - not yet accessible,Private - government only,,,,,,,,,,,200-8,38.888127,-76.553206,2011-10-31,41732,POINT(-76.553206 38.888127)
E85,VA Maine Healthcare System - Togus,1 VA Center,,Augusta,ME,4330,,,P,2012-06-15,PLANNED - not yet accessible,Private - government only,,,,,,,,,,,GPS,44.296869,-69.724097,2011-10-31,41733,POINT(-69.724097 44.296869)
E85,Saint Louis VA Medical Center - Jefferson Barracks Division,1 Jefferson Barracks Dr,,Saint Louis,MO,63125,,,E,,Private - government only,,,,,,,,,,,,200-8,38.5091966,-90.2894341,2011-10-31,41734,POINT(-90.2894341 38.5091966)
E85,Fort Drum,Camp Hale Rd,Building P4525,Fort Drum,NY,13602,,,P,2012-06-15,PLANNED - not yet accessible,Private - government only,,,,,,,,,,,200-6,44.0366994,-75.7751542,2011-10-31,41735,POINT(-75.7751542 44.0366994)
E85,West Point,Building 604,,West Point,NY,10996,,,E,,Private - government only,,,,,,,,,,,,GPS,41.379756,-73.963169,2011-10-31,41736,POINT(-73.963169 41.379756)
E85,"Speedway #4275",7860 E Broad St,,Blacklick,OH,43004,8238,614-863-4348,E,,Public - see hours,24 hours daily,Cash A D M V Wright_Exp,,,,,,,,,,200-8,39.9852669,-82.7910854,2011-12-31,41737,POINT(-82.7910854 39.9852669)
E85,"Speedway #2034",2875 Stelzer Rd,,Columbus,OH,43219,,614-418-9325,E,,Public - see hours,24 hours daily,Cash A D M V Wright_Exp,,,,,,,,,,200-8,40.0322542,-82.9104595,2011-12-31,41738,POINT(-82.9104595 40.0322542)
E85,"Speedway #3323",1442 N Cassady Ave,,Columbus,OH,43219,,614-418-0042,E,,Public - see hours,24 hours daily,Cash A D M V Wright_Exp,,,,,,,,,,200-8,40.000273,-82.929404,2011-12-31,41739,POINT(-82.929404 40.000273)
E85,"Speedway #5333",1367 E Dayton Yellow Springs Rd,,Fairborn,OH,45324,,937-878-2020,E,,Public - see hours,24 hours daily,Cash A D M V Wright_Exp,,,,,,,,,,200-8,39.7848169,-83.9895717,2011-12-31,41740,POINT(-83.9895717 39.7848169)
E85,"Speedway #9733",1351 Delaware Ave,,Marion,OH,43302,,740-389-5136,E,,Public - see hours,24 hours daily,Cash A D M V Wright_Exp,,,,,,,,,,200-8,40.564366,-83.120189,2011-12-31,41741,POINT(-83.120189 40.564366)
E85,"Speedway #9585",7300 Hamilton Rd,,Mount Healthy,OH,45231,,513-521-1404,E,,Public - see hours,24 hours daily,Cash A D M V Voyager Wright_Exp,,,,,,,,,,200-8,39.227684,-84.5483139,2011-12-31,41742,POINT(-84.5483139 39.227684)
E85,"Speedway #4131",2040 N Bechtle Ave,,Springfield,OH,45504,,937-390=6651,E,,Public - see hours,24 hours daily,Cash A D M V Wright_Exp,,,,,,,,,,200-8,39.952035,-83.828974,2011-12-31,41743,POINT(-83.828974 39.952035)
E85,"Speedway #3424",1475 W Market St,,Troy,OH,45373,,937-440-6830,E,,Public - see hours,24 hours daily,Cash A D M V Wright_Exp,,,,,,,,,,200-8,40.022521,-84.238915,2011-12-31,41744,POINT(-84.238915 40.022521)
E85,Youngstown Air Reserve Station,3976 King Graves Rd,,Vienna,OH,44473,5926,,E,,Private - government only,,,,,,,,,,,,200-8,41.2721594,-80.6763624,2011-10-31,41745,POINT(-80.6763624 41.2721594)
E85,American Food Mart,695 Fox Ave,,Lewisville,TX,75067,,972-420-9789,E,,Public - see hours,7am-9:30pm daily,Cash Checks A D M V Voyager Wright_Exp,,,,,,,,,,200-8,33.037974,-97.003411,2011-10-31,41746,POINT(-97.003411 33.037974)
E85,Smithsonian Conservation Research Center (CRC),1500 Remount Rd,,Front Royal,VA,22630,,,P,2012-06-15,PLANNED - not yet accessible,Private - government only,,,,,,,,,,,200-8,38.888961,-78.1706321,2011-10-31,41747,POINT(-78.1706321 38.888961)
E85,Thomas Jefferson National Accelerator Facility,12000 Jefferson Ave,,Newport News,VA,23606,,,E,,Private - government only,,,,,,,,,,,,200-8,37.094211,-76.4871653,2011-10-31,41748,POINT(-76.4871653 37.094211)
E85,Naval Base Kitsap - Bremerton,Building 592,,Bremerton,WA,98310,,,E,,Private - government only,,,,,,,,,,,,200-9,47.606888,-122.6273213,2011-10-31,41749,POINT(-122.6273213 47.606888)
E85,Fairchild Air Force Base,7 W Arnold Ave,,Fairchild AFB,WA,99011,,,E,,Private - government only,,,,,,,,,,,,200-6,47.6327107,-117.6415614,2011-10-31,41750,POINT(-117.6415614 47.6327107)
ELEC,Convention Center at OnCenter,800 S State St,Surface lot,Syracuse,NY,13202,,888-998-2546,E,,Public - card key at all times,24 hours daily; network card required,,,,,,14,,,Blink Network,http://www.blinknetwork.com/,200-8,43.0442707,-76.147545,2011-10-31,41751,POINT(-76.147545 43.0442707)
ELEC,Farmer's Market Lot,S Clinton St & Washington St,,Syracuse,NY,13202,,888-998-2546,E,,Public - card key at all times,24 hours daily; network card required,,,,,,15,,,Blink Network,http://www.blinknetwork.com/,GPS,43.049597,-76.153583,2011-10-31,41752,POINT(-76.153583 43.049597)
ELEC,Hill Building,217 Montgomery St,,Syracuse,NY,13202,,888-998-2546,E,,Public - card key at all times,24 hours daily; network card required,,,,,,2,,,Blink Network,http://www.blinknetwork.com/,200-8,43.049306,-76.147871,2011-10-31,41753,POINT(-76.147871 43.049306)
ELEC,State University of New York - School of Environmental Science and Forestry,142 Oakland St,Centennial Hall,Syracuse,NY,13210,,888-998-2546,E,,Public - card key at all times,24 hours daily; network card required,,,,,,1,,,Blink Network,http://www.blinknetwork.com/,200-8,43.0339258,-76.140298,2011-10-31,41754,POINT(-76.140298 43.0339258)
ELEC,Synapse Headquarters,360 Erie Blvd E,,Syracuse,NY,13203,,888-998-2546,E,,Public - card key at all times,24 hours daily; network card required,,,,,,9,,,Blink Network,http://www.blinknetwork.com/,200-8,43.0508373,-76.1480811,2011-10-31,41755,POINT(-76.1480811 43.0508373)
ELEC,University Realty,124-126 Dell St,,Syracuse,NY,13210,,888-998-2546,E,,Public - card key at all times,24 hours daily; network card required,,,,,,2,,,Blink Network,http://www.blinknetwork.com/,200-8,43.0419048,-76.1200336,2011-10-31,41756,POINT(-76.1200336 43.0419048)
ELEC,University Realty,500 Westcott St,,Syracuse,NY,13210,,888-998-2546,E,,Public - card key at all times,24 hours daily; network card required,,,,,,3,,,Blink Network,http://www.blinknetwork.com/,200-8,43.041832,-76.1195597,2011-10-31,41757,POINT(-76.1195597 43.041832)
ELEC,Highland Chevron - Extra Mile,14470 SW Allen Blvd,,Beaverton,OR,97005,,888-758-4389,E,,Public - see hours,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,45.47615051,-122.8256149,2012-02-25,41758,POINT(-122.8256149 45.47615051)
ELEC,Fred Meyer,3030 NE Wiedler,Hollywood store,Portland,OR,97232,,888-998-2546,E,,Public - card key at all times,24 hours daily; network card required,,,,,,,1,,Blink Network,http://www.blinknetwork.com/,200-8,45.53417,-122.636224,2011-10-31,41759,POINT(-122.636224 45.53417)
ELEC,Fred Meyer,8955 SE 82nd Ave,,Portland,OR,97206,,888-998-2546,E,,Public - card key at all times,24 hours daily; network card required,,,,,,2,,,Blink Network,http://www.blinknetwork.com/,200-8,45.458531,-122.580757,2011-10-31,41760,POINT(-122.580757 45.458531)
ELEC,Fred Meyer - Blink,3805 SE Hawthorne Blvd,,Portland,OR,97214,,888-998-2546,E,,Public - card key at all times,24 hours daily; network card required,,,,,,2,,,Blink Network,http://www.blinknetwork.com/,200-8,45.512151,-122.623301,2011-10-31,41761,POINT(-122.623301 45.512151)
ELEC,IBEW Local Union 98,1719 Spring Garden St,Rear parking lot of training building,Philadelphia,PA,19130,,888-758-4389,E,,Public - see hours,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,39.96356583,-75.16640472,2011-10-31,41762,POINT(-75.16640472 39.96356583)
ELEC,Metro Nashville - Nashville Fire Department,2034 Hobson Pike,NFD Station 35,Antioch,TN,37013,,888-758-4389,E,,Public - see hours,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,36.052151,-86.59919,2011-10-31,41763,POINT(-86.59919 36.052151)
ELEC,Residence Inn Chattanooga,215 Chestnut St,Near Hamilton Place,Chattanooga,TN,37402,,888-998-2546,E,,Public - card key at all times,24 hours daily; network card required,,,,,,2,,,Blink Network,http://www.blinknetwork.com/,200-8,35.0539332,-85.3119986,2011-10-31,41764,POINT(-85.3119986 35.0539332)
ELEC,Plug-In EVerywhere - Chase Bank,4301 Westbank Dr,Building entrance garage,Austin,TX,78746,,888-758-4389,E,,Public - see hours,24 hours daily; subscription available through Austin Energy,,,,,1,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,30.27563095,-97.81723785,2011-10-31,41765,POINT(-97.81723785 30.27563095)
ELEC,Plug-In EVerywhere - Denny's,501 N IH-35,South side of restaurant,Austin,TX,78702,,888-758-4389,E,,Public - see hours,24 hours daily; subscription available through Austin Energy,,,,,2,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,30.26498985,-97.73420715,2011-10-31,41766,POINT(-97.73420715 30.26498985)
ELEC,Plug-In EVerywhere - Denny's Lakeline Mall,10930 Lakeline Mall Dr,Front of restaurant,Austin,TX,78613,,888-758-4389,E,,Public - see hours,24 hours daily; subscription available through Austin Energy,,,,,2,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,30.47337341,-97.79801178,2011-10-31,41767,POINT(-97.79801178 30.47337341)
ELEC,Plug-In EVerywhere - Gables Park Plaza Apartments,115 Sandra Muraida Way,In parking garage,Austin,TX,78703,,888-758-4389,E,,Public - see hours,24 hours daily; subscription available through Austin Energy,,,,,2,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,30.26696968,-97.75533295,2011-10-31,41768,POINT(-97.75533295 30.26696968)
ELEC,Plug-In EVerywhere - Walnut Creek Park,12138 N Lamar Blvd,Front parking lot,Austin,TX,78753,,888-758-4389,E,,Public - see hours,24 hours daily; subscription available through Austin Energy,,,,,2,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,30.39855194,-97.67983246,2011-12-31,41769,POINT(-97.67983246 30.39855194)
ELEC,Kohl's,205 Sheila Dr,,Leander,TX,78641,,888-758-4389,E,,Public - see hours,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,30.562681,-97.847229,2011-10-31,41770,POINT(-97.847229 30.562681)
ELEC,AT&T,1089 E Collins Blvd,Located in parking garage,Richardson,TX,75081,,888-758-4389,E,,Private access only,Employee use only,,,,,1,1,,,Chargepoint Network,http://www.mychargepoint.net/,GPS,32.96825,-96.708,2011-10-31,41771,POINT(-96.708 32.96825)
ELEC,Arlington County,1400 N Uhle St,,Arlington,VA,22201,,888-758-4389,E,,Private access only,24 hours daily,,,,,,1,,,Chargepoint Network,http://www.mychargepoint.net/,GPS,38.889751,-77.084991,2011-10-31,41772,POINT(-77.084991 38.889751)
ELEC,IBEW Local Union 26 - Joint Apprenticeship and Training Committee,7016 Infantry Ridge Rd,,Manassas,VA,20109,,888-758-4389,E,,Public - see hours,24 hours daily,,,,,2,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,38.804363,-77.515518,2011-10-31,41773,POINT(-77.515518 38.804363)
ELEC,zHome,970 NE High St,,Issaquah,WA,98029,,888-758-4389,E,,Public - see hours,24 hours daily,,,,,2,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,47.54448318,-122.017899,2012-03-25,41774,POINT(-122.017899 47.54448318)
ELEC,Sunset Air,5210 Lacey Blvd SE,,Lacey,WA,98503,,888-758-4389,E,,Public - see hours,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,47.03567123,-122.8127136,2012-03-25,41775,POINT(-122.8127136 47.03567123)
ELEC,SeaTac City Hall,4800 S 188th St,Northwest corner,SeaTac,WA,98188,,888-758-4389,E,,Public - see hours,24 hours daily,,,,,2,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,47.43399429,-122.2731323,2012-03-25,41776,POINT(-122.2731323 47.43399429)
ELEC,Puget Sound Energy,1150 N 94th St,,Seattle,WA,98103,,888-758-4389,E,,Private access only,,,,,,2,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,47.697372,-122.343147,2012-03-25,41777,POINT(-122.343147 47.697372)
ELEC,City of Stevenson,152 SW Cascade Ave,Across railroad tracks in direction of the river (on the waterfront) - turn right and charger is on the left near kinetic wind art sculpture,Stevenson,WA,98648,,888-758-4389  509-427-5484,E,,Public - see hours,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,45.691898,-121.883003,2012-03-25,41778,POINT(-121.883003 45.691898)
ELEC,Puget Sound Energy,3130 S 38th St,,Tacoma,WA,98409,,888-758-4389,E,,Private access only,,,,,,2,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,47.22213,-122.478493,2012-03-25,41779,POINT(-122.478493 47.22213)
ELEC,Tacoma Public Utilities Commission,3628 S 35th St,,Tacoma,WA,98409,,888-758-4389,E,,Public - see hours,24 hours daily,,,,,8,8,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,47.227776,-122.484619,2012-03-25,41780,POINT(-122.484619 47.227776)
ELEC,PrintWest,6101 238th St SE,,Woodinville,WA,98072,,888-758-4389,E,,Public - see hours,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,47.78221893,-122.150444,2012-03-25,41781,POINT(-122.150444 47.78221893)
ELEC,Brooklyn Pizza Co - Sky Bar,534 N 4th Ave,Located in parking lot at E 5th St; solar powered,Tucson,AZ,85705,,888-998-2546,E,,Public - card key at all times,24 hours daily; network card required,,,,,,2,,,Blink Network,http://www.blinknetwork.com/,200-8,32.2285779,-110.9654848,2011-10-31,41782,POINT(-110.9654848 32.2285779)
ELEC,Tucson Electric Power,3950 E Irvington Rd,,Tucson,AZ,85714,,888-748-4389,P,2011-12-15,PLANNED - not yet accessible,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,32.16267,-110.906067,2011-10-31,41783,POINT(-110.906067 32.16267)
ELEC,Alameda Civic Center,1416 Oak St,Ground floor of parking structure,Alameda,CA,94501,,888-758-5489,E,,Public - see hours,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,37.76536179,-122.2439041,2011-10-31,41784,POINT(-122.2439041 37.76536179)
ELEC,Menlo College,1000 El Camino Real,Campus parking lot,Atherton,CA,94027,,888-758-4389,E,,Public - see hours,24 hours daily,,,,,2,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,37.456608,-122.192917,2011-10-31,41785,POINT(-122.192917 37.456608)
ELEC,Pomona College,E 1st St & Columbia St,Parking Structure at NE corner of intersection,Claremont,CA,91711,,888-758-4389,E,,Public - see hours,24 hours daily,,,,,6,6,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,34.09486,-117.710693,2011-11-30,41786,POINT(-117.710693 34.09486)
ELEC,Stealth Building,3528 Hayden Ave,Hayden Ave & National Blvd,Culver City,CA,90232,,888-748-4389,E,,Public - see hours,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,34.02555466,-118.3807907,2011-10-31,41787,POINT(-118.3807907 34.02555466)
ELEC,Walgreens,2595 E Bidwell St,Facing E Bidwell,Folsom,CA,95630,,888-758-4389,E,,Public - see hours,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,38.658485,-121.129295,2011-10-31,41788,POINT(-121.129295 38.658485)
ELEC,Walgreens,1100 Riley St,Facing Glenn Dr,Folsom,CA,95630,,888-758-4389,E,,Public - see hours,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,38.670471,-121.164658,2011-10-31,41789,POINT(-121.164658 38.670471)
ELEC,Whole Foods Market,3502 Mount Diablo Blvd,,Lafayette,CA,94549,,888-758-4389,E,,Public - card key at all times,24 hours daily; network card required,,,,,2,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,37.893173,-122.116974,2011-10-31,41790,POINT(-122.116974 37.893173)
ELEC,Amco Parking Garage,945 W 8th St,"Level 7, NE side near Rome elevator",Los Angeles,CA,90017,,888-758-4389,E,,Public - see hours,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,34.04946518,-118.2621994,2011-10-31,41791,POINT(-118.2621994 34.04946518)
ELEC,University of California - Los Angeles,540 Westwood Plaza,"Parking structure 9, Level 3",Los Angeles,CA,90095,,888-758-4389,E,,Public - see hours,24 hours daily,,,,,2,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,34.0682869,-118.4441299,2011-10-31,41792,POINT(-118.4441299 34.0682869)
ELEC,University of California - Los Angeles,1070 Veteran Ave,"Parking Structure 32 on aisle leading to Level 2, NE area",Los Angeles,CA,90095,,888-758-4389,E,,Public - see hours,24 hours daily,,,,,2,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,34.05997849,-118.4476776,2011-10-31,41793,POINT(-118.4476776 34.05997849)
ELEC,Google,1300 Charleston Rd,,Mountain View,CA,94043,,888-748-4389,E,,Private access only,Employee use only,,,,,,5,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,37.42095566,-122.0763931,2011-11-30,41794,POINT(-122.0763931 37.42095566)
